Timestamp,LotID,LotName,Capacity,Occupancy,QueueLength,TrafficConditionNearby,IsSpecialDay,VehicleType,BasePrice,CompetitorPrice,Latitude,Longitude
2025-07-03 12:30:00,LOT_06,City Hospital Garage,180,160,6,low,0,truck,9.0,10.27,28.605,77.2
2025-07-03 12:45:00,LOT_07,University Campus South,220,138,0,low,1,car,7.0,7.67,28.595,77.195
2025-07-03 13:00:00,LOT_06,City Hospital Garage,180,135,0,high,1,bike,9.0,8.41,28.605,77.2
2025-07-03 13:15:00,LOT_07,University Campus South,220,37,2,high,0,bike,7.0,6.44,28.595,77.195
2025-07-03 13:30:00,LOT_01,Downtown Central Hub,200,126,0,low,0,car,12.0,14.04,28.6139,77.209
2025-07-03 13:45:00,LOT_14,Suburban Commuter Lot,210,72,1,low,1,car,6.0,5.07,28.57,77.21
2025-07-03 14:00:00,LOT_12,Old Town Market Sq,100,36,0,medium,0,car,13.0,14.32,28.64,77.205
2025-07-03 14:15:00,LOT_08,Cultural Center Lot,120,36,1,medium,1,car,11.0,11.71,28.62,77.19
2025-07-03 14:30:00,LOT_14,Suburban Commuter Lot,210,39,1,high,1,car,6.0,9.05,28.57,77.21
2025-07-03 14:45:00,LOT_11,Airport Express Hub,350,160,2,medium,0,truck,18.0,16.59,28.58,77.18
2025-07-03 15:00:00,LOT_02,Financial District North,150,99,0,low,0,car,15.0,14.24,28.618,77.214
2025-07-03 15:15:00,LOT_12,Old Town Market Sq,100,76,1,low,1,car,13.0,14.25,28.64,77.205
2025-07-03 15:30:00,LOT_13,Convention Center Park,280,271,4,high,0,bike,14.0,13.44,28.615,77.235
2025-07-03 15:45:00,LOT_03,Tech Park Plaza,300,297,3,high,0,car,10.0,9.96,28.625,77.21
2025-07-03 16:00:00,LOT_01,Downtown Central Hub,200,66,1,low,0,car,12.0,9.02,28.6139,77.209
2025-07-03 16:15:00,LOT_06,City Hospital Garage,180,112,0,medium,0,car,9.0,13.28,28.605,77.2
2025-07-03 16:30:00,LOT_09,Stadium Arena Parking,500,106,1,high,0,car,16.0,13.2,28.635,77.24
2025-07-03 16:45:00,LOT_03,Tech Park Plaza,300,237,2,low,1,truck,10.0,10.69,28.625,77.21
2025-07-03 17:00:00,LOT_11,Airport Express Hub,350,248,0,low,1,truck,18.0,16.12,28.58,77.18
2025-07-03 17:15:00,LOT_03,Tech Park Plaza,300,245,1,low,1,car,10.0,6.63,28.625,77.21
2025-07-03 17:30:00,LOT_08,Cultural Center Lot,120,30,1,high,0,bike,11.0,13.89,28.62,77.19
2025-07-03 17:45:00,LOT_05,Shopping Mall Complex,400,254,0,high,0,car,14.0,16.49,28.63,77.22
2025-07-03 18:00:00,LOT_08,Cultural Center Lot,120,92,2,medium,0,bike,11.0,9.74,28.62,77.19
2025-07-03 18:15:00,LOT_12,Old Town Market Sq,100,46,1,medium,0,car,13.0,16.64,28.64,77.205
2025-07-03 18:30:00,LOT_07,University Campus South,220,163,0,medium,0,car,7.0,9.68,28.595,77.195
2025-07-03 18:45:00,LOT_07,University Campus South,220,198,2,high,0,truck,7.0,7.53,28.595,77.195
2025-07-03 19:00:00,LOT_05,Shopping Mall Complex,400,153,2,medium,0,bike,14.0,12.54,28.63,77.22
2025-07-03 19:15:00,LOT_05,Shopping Mall Complex,400,344,3,low,0,truck,14.0,14.82,28.63,77.22
2025-07-03 19:30:00,LOT_12,Old Town Market Sq,100,51,1,medium,0,truck,13.0,11.37,28.64,77.205
2025-07-03 19:45:00,LOT_13,Convention Center Park,280,253,4,medium,0,car,14.0,15.88,28.615,77.235
2025-07-03 20:00:00,LOT_10,Harbor Bay Terminal,160,125,0,medium,0,car,10.0,11.2,28.59,77.23
2025-07-03 20:15:00,LOT_11,Airport Express Hub,350,306,2,high,0,car,18.0,22.17,28.58,77.18
2025-07-03 20:30:00,LOT_13,Convention Center Park,280,214,1,medium,0,truck,14.0,11.22,28.615,77.235
2025-07-03 20:45:00,LOT_06,City Hospital Garage,180,53,2,low,0,car,9.0,6.78,28.605,77.2
2025-07-03 21:00:00,LOT_06,City Hospital Garage,180,127,0,high,1,car,9.0,5.0,28.605,77.2
2025-07-03 21:15:00,LOT_04,Metro Station East,250,19,0,high,0,truck,8.0,10.92,28.61,77.225
2025-07-03 21:30:00,LOT_09,Stadium Arena Parking,500,304,0,medium,0,car,16.0,22.4,28.635,77.24
2025-07-03 21:45:00,LOT_14,Suburban Commuter Lot,210,160,2,medium,0,car,6.0,7.95,28.57,77.21
2025-07-03 22:00:00,LOT_13,Convention Center Park,280,76,0,medium,0,car,14.0,12.38,28.615,77.235
2025-07-03 22:15:00,LOT_13,Convention Center Park,280,93,0,high,1,truck,14.0,12.21,28.615,77.235
2025-07-03 22:30:00,LOT_06,City Hospital Garage,180,21,0,medium,0,car,9.0,5.59,28.605,77.2
2025-07-03 22:45:00,LOT_09,Stadium Arena Parking,500,64,0,medium,0,car,16.0,15.43,28.635,77.24
2025-07-03 23:00:00,LOT_10,Harbor Bay Terminal,160,31,1,high,0,car,10.0,5.16,28.59,77.23
2025-07-03 23:15:00,LOT_11,Airport Express Hub,350,270,0,low,1,car,18.0,16.68,28.58,77.18
2025-07-03 23:30:00,LOT_10,Harbor Bay Terminal,160,104,0,high,0,truck,10.0,9.63,28.59,77.23
2025-07-03 23:45:00,LOT_04,Metro Station East,250,194,2,high,0,bike,8.0,7.93,28.61,77.225
2025-07-04 00:00:00,LOT_12,Old Town Market Sq,100,68,0,medium,1,car,13.0,14.95,28.64,77.205
2025-07-04 00:15:00,LOT_03,Tech Park Plaza,300,93,0,low,0,bike,10.0,9.75,28.625,77.21
2025-07-04 00:30:00,LOT_02,Financial District North,150,71,0,low,0,bike,15.0,14.45,28.618,77.214
2025-07-04 00:45:00,LOT_08,Cultural Center Lot,120,104,0,medium,1,truck,11.0,9.68,28.62,77.19
2025-07-04 01:00:00,LOT_12,Old Town Market Sq,100,99,2,high,0,bike,13.0,15.21,28.64,77.205
2025-07-04 01:15:00,LOT_11,Airport Express Hub,350,172,0,medium,1,car,18.0,14.09,28.58,77.18
2025-07-04 01:30:00,LOT_01,Downtown Central Hub,200,153,2,high,0,car,12.0,13.42,28.6139,77.209
2025-07-04 01:45:00,LOT_08,Cultural Center Lot,120,59,1,low,0,car,11.0,12.58,28.62,77.19
2025-07-04 02:00:00,LOT_11,Airport Express Hub,350,264,1,medium,0,car,18.0,18.15,28.58,77.18
2025-07-04 02:15:00,LOT_07,University Campus South,220,73,1,low,0,bike,7.0,5.0,28.595,77.195
2025-07-04 02:30:00,LOT_02,Financial District North,150,72,2,low,0,car,15.0,17.26,28.618,77.214
2025-07-04 02:45:00,LOT_13,Convention Center Park,280,261,3,medium,0,car,14.0,12.43,28.615,77.235
2025-07-04 03:00:00,LOT_13,Convention Center Park,280,219,1,high,0,car,14.0,11.62,28.615,77.235
2025-07-04 03:15:00,LOT_14,Suburban Commuter Lot,210,85,2,low,0,car,6.0,5.85,28.57,77.21
2025-07-04 03:30:00,LOT_06,City Hospital Garage,180,85,0,high,0,car,9.0,16.98,28.605,77.2
2025-07-04 03:45:00,LOT_14,Suburban Commuter Lot,210,137,0,low,0,truck,6.0,5.0,28.57,77.21
2025-07-04 04:00:00,LOT_05,Shopping Mall Complex,400,119,0,low,0,car,14.0,16.7,28.63,77.22
2025-07-04 04:15:00,LOT_01,Downtown Central Hub,200,149,2,medium,0,truck,12.0,11.16,28.6139,77.209
2025-07-04 04:30:00,LOT_06,City Hospital Garage,180,79,0,low,0,car,9.0,10.9,28.605,77.2
2025-07-04 04:45:00,LOT_03,Tech Park Plaza,300,283,7,high,1,truck,10.0,9.53,28.625,77.21
2025-07-04 05:00:00,LOT_02,Financial District North,150,110,2,high,0,bike,15.0,14.33,28.618,77.214
2025-07-04 05:15:00,LOT_08,Cultural Center Lot,120,36,1,high,0,bike,11.0,15.52,28.62,77.19
2025-07-04 05:30:00,LOT_09,Stadium Arena Parking,500,200,0,high,0,truck,16.0,15.7,28.635,77.24
2025-07-04 05:45:00,LOT_05,Shopping Mall Complex,400,391,3,medium,0,car,14.0,12.59,28.63,77.22
2025-07-04 06:00:00,LOT_08,Cultural Center Lot,120,28,1,medium,0,bike,11.0,10.19,28.62,77.19
2025-07-04 06:15:00,LOT_12,Old Town Market Sq,100,11,1,low,0,car,13.0,13.09,28.64,77.205
2025-07-04 06:30:00,LOT_10,Harbor Bay Terminal,160,138,0,low,0,car,10.0,12.97,28.59,77.23
2025-07-04 06:45:00,LOT_05,Shopping Mall Complex,400,278,0,high,0,bike,14.0,16.18,28.63,77.22
2025-07-04 07:00:00,LOT_10,Harbor Bay Terminal,160,137,0,high,0,bike,10.0,10.31,28.59,77.23
2025-07-04 07:15:00,LOT_09,Stadium Arena Parking,500,466,7,high,1,car,16.0,11.74,28.635,77.24
2025-07-04 07:30:00,LOT_13,Convention Center Park,280,229,3,high,0,truck,14.0,13.77,28.615,77.235
2025-07-04 07:45:00,LOT_12,Old Town Market Sq,100,56,0,medium,1,car,13.0,15.22,28.64,77.205
2025-07-04 08:00:00,LOT_07,University Campus South,220,88,1,medium,1,bike,7.0,11.6,28.595,77.195
2025-07-04 08:15:00,LOT_12,Old Town Market Sq,100,20,0,medium,1,car,13.0,15.63,28.64,77.205
2025-07-04 08:30:00,LOT_11,Airport Express Hub,350,83,1,medium,0,bike,18.0,22.28,28.58,77.18
2025-07-04 08:45:00,LOT_02,Financial District North,150,124,3,low,0,car,15.0,15.87,28.618,77.214
2025-07-04 09:00:00,LOT_07,University Campus South,220,129,0,high,0,car,7.0,8.25,28.595,77.195
2025-07-04 09:15:00,LOT_09,Stadium Arena Parking,500,136,0,high,0,car,16.0,19.69,28.635,77.24
2025-07-04 09:30:00,LOT_07,University Campus South,220,121,1,high,1,car,7.0,9.38,28.595,77.195
2025-07-04 09:45:00,LOT_05,Shopping Mall Complex,400,188,2,medium,0,car,14.0,11.59,28.63,77.22
2025-07-04 10:00:00,LOT_10,Harbor Bay Terminal,160,101,0,high,0,car,10.0,10.11,28.59,77.23
2025-07-04 10:15:00,LOT_11,Airport Express Hub,350,288,1,medium,0,car,18.0,17.54,28.58,77.18
2025-07-04 10:30:00,LOT_06,City Hospital Garage,180,121,0,high,0,car,9.0,5.48,28.605,77.2
2025-07-04 10:45:00,LOT_13,Convention Center Park,280,218,0,medium,0,bike,14.0,12.33,28.615,77.235
2025-07-04 11:00:00,LOT_14,Suburban Commuter Lot,210,177,2,high,0,truck,6.0,6.53,28.57,77.21
2025-07-04 11:15:00,LOT_11,Airport Express Hub,350,142,2,medium,0,car,18.0,12.59,28.58,77.18
2025-07-04 11:30:00,LOT_05,Shopping Mall Complex,400,296,0,high,0,car,14.0,10.22,28.63,77.22
2025-07-04 11:45:00,LOT_06,City Hospital Garage,180,95,0,low,0,truck,9.0,7.79,28.605,77.2
2025-07-04 12:00:00,LOT_11,Airport Express Hub,350,204,1,low,0,car,18.0,16.46,28.58,77.18
2025-07-04 12:15:00,LOT_02,Financial District North,150,113,0,high,0,bike,15.0,18.8,28.618,77.214
2025-07-04 12:30:00,LOT_07,University Campus South,220,119,1,medium,0,car,7.0,5.37,28.595,77.195
2025-07-04 12:45:00,LOT_05,Shopping Mall Complex,400,226,2,medium,0,car,14.0,14.52,28.63,77.22
2025-07-04 13:00:00,LOT_03,Tech Park Plaza,300,246,0,low,0,car,10.0,10.9,28.625,77.21
2025-07-04 13:15:00,LOT_05,Shopping Mall Complex,400,125,1,high,1,bike,14.0,13.68,28.63,77.22
2025-07-04 13:30:00,LOT_10,Harbor Bay Terminal,160,121,2,medium,1,car,10.0,11.83,28.59,77.23
2025-07-04 13:45:00,LOT_04,Metro Station East,250,227,7,high,0,car,8.0,5.0,28.61,77.225
2025-07-04 14:00:00,LOT_07,University Campus South,220,127,0,medium,1,truck,7.0,9.82,28.595,77.195
2025-07-04 14:15:00,LOT_11,Airport Express Hub,350,289,1,medium,0,car,18.0,18.12,28.58,77.18
2025-07-04 14:30:00,LOT_07,University Campus South,220,152,0,high,0,car,7.0,6.48,28.595,77.195
2025-07-04 14:45:00,LOT_04,Metro Station East,250,231,4,medium,0,car,8.0,6.82,28.61,77.225
2025-07-04 15:00:00,LOT_13,Convention Center Park,280,170,0,medium,0,car,14.0,15.02,28.615,77.235
2025-07-04 15:15:00,LOT_02,Financial District North,150,99,0,low,1,bike,15.0,14.35,28.618,77.214
2025-07-04 15:30:00,LOT_03,Tech Park Plaza,300,244,3,low,1,truck,10.0,10.57,28.625,77.21
2025-07-04 15:45:00,LOT_12,Old Town Market Sq,100,47,0,high,0,car,13.0,10.02,28.64,77.205
2025-07-04 16:00:00,LOT_07,University Campus South,220,72,2,low,1,car,7.0,7.63,28.595,77.195
2025-07-04 16:15:00,LOT_08,Cultural Center Lot,120,33,0,medium,1,truck,11.0,10.58,28.62,77.19
2025-07-04 16:30:00,LOT_07,University Campus South,220,105,2,high,1,car,7.0,8.23,28.595,77.195
2025-07-04 16:45:00,LOT_02,Financial District North,150,46,1,low,0,car,15.0,8.67,28.618,77.214
2025-07-04 17:00:00,LOT_13,Convention Center Park,280,131,2,medium,0,car,14.0,16.25,28.615,77.235
2025-07-04 17:15:00,LOT_07,University Campus South,220,50,0,low,1,truck,7.0,13.61,28.595,77.195
2025-07-04 17:30:00,LOT_07,University Campus South,220,45,2,low,1,car,7.0,11.42,28.595,77.195
2025-07-04 17:45:00,LOT_12,Old Town Market Sq,100,73,0,medium,0,car,13.0,12.69,28.64,77.205
2025-07-04 18:00:00,LOT_13,Convention Center Park,280,46,0,low,0,truck,14.0,13.87,28.615,77.235
2025-07-04 18:15:00,LOT_09,Stadium Arena Parking,500,232,0,medium,0,car,16.0,16.6,28.635,77.24
2025-07-04 18:30:00,LOT_04,Metro Station East,250,12,0,low,0,car,8.0,8.56,28.61,77.225
2025-07-04 18:45:00,LOT_03,Tech Park Plaza,300,245,2,high,0,car,10.0,9.51,28.625,77.21
2025-07-04 19:00:00,LOT_03,Tech Park Plaza,300,233,2,high,1,bike,10.0,12.51,28.625,77.21
2025-07-04 19:15:00,LOT_13,Convention Center Park,280,241,1,high,1,truck,14.0,16.86,28.615,77.235
2025-07-04 19:30:00,LOT_11,Airport Express Hub,350,104,2,high,0,car,18.0,19.28,28.58,77.18
2025-07-04 19:45:00,LOT_03,Tech Park Plaza,300,160,1,low,1,bike,10.0,11.74,28.625,77.21
2025-07-04 20:00:00,LOT_11,Airport Express Hub,350,245,0,medium,0,truck,18.0,20.68,28.58,77.18
2025-07-04 20:15:00,LOT_01,Downtown Central Hub,200,83,1,high,0,car,12.0,11.52,28.6139,77.209
2025-07-04 20:30:00,LOT_08,Cultural Center Lot,120,111,3,medium,0,car,11.0,11.53,28.62,77.19
2025-07-04 20:45:00,LOT_06,City Hospital Garage,180,131,0,medium,0,car,9.0,11.07,28.605,77.2
2025-07-04 21:00:00,LOT_10,Harbor Bay Terminal,160,143,4,high,1,bike,10.0,9.67,28.59,77.23
2025-07-04 21:15:00,LOT_10,Harbor Bay Terminal,160,62,2,high,0,bike,10.0,8.38,28.59,77.23
2025-07-04 21:30:00,LOT_13,Convention Center Park,280,128,2,high,0,car,14.0,11.57,28.615,77.235
2025-07-04 21:45:00,LOT_10,Harbor Bay Terminal,160,60,1,high,0,car,10.0,8.15,28.59,77.23
2025-07-04 22:00:00,LOT_08,Cultural Center Lot,120,101,0,low,0,car,11.0,9.98,28.62,77.19
2025-07-04 22:15:00,LOT_09,Stadium Arena Parking,500,111,2,low,0,car,16.0,15.18,28.635,77.24
2025-07-04 22:30:00,LOT_12,Old Town Market Sq,100,80,1,medium,1,truck,13.0,15.81,28.64,77.205
2025-07-04 22:45:00,LOT_09,Stadium Arena Parking,500,160,2,low,0,car,16.0,18.13,28.635,77.24
2025-07-04 23:00:00,LOT_05,Shopping Mall Complex,400,231,1,medium,0,truck,14.0,18.95,28.63,77.22
2025-07-04 23:15:00,LOT_01,Downtown Central Hub,200,126,0,high,0,car,12.0,14.41,28.6139,77.209
2025-07-04 23:30:00,LOT_06,City Hospital Garage,180,165,2,low,1,car,9.0,11.65,28.605,77.2
2025-07-04 23:45:00,LOT_05,Shopping Mall Complex,400,274,0,high,0,car,14.0,10.4,28.63,77.22
2025-07-05 00:00:00,LOT_02,Financial District North,150,100,0,high,0,car,15.0,14.63,28.618,77.214
2025-07-05 00:15:00,LOT_05,Shopping Mall Complex,400,327,3,high,1,car,14.0,16.43,28.63,77.22
2025-07-05 00:30:00,LOT_10,Harbor Bay Terminal,160,119,0,high,0,car,10.0,7.74,28.59,77.23
2025-07-05 00:45:00,LOT_09,Stadium Arena Parking,500,61,1,high,0,car,16.0,15.18,28.635,77.24
2025-07-05 01:00:00,LOT_11,Airport Express Hub,350,335,0,high,0,bike,18.0,18.3,28.58,77.18
2025-07-05 01:15:00,LOT_09,Stadium Arena Parking,500,268,1,low,0,car,16.0,15.45,28.635,77.24
2025-07-05 01:30:00,LOT_03,Tech Park Plaza,300,15,0,medium,1,car,10.0,11.96,28.625,77.21
2025-07-05 01:45:00,LOT_04,Metro Station East,250,172,0,low,0,car,8.0,10.63,28.61,77.225
2025-07-05 02:00:00,LOT_05,Shopping Mall Complex,400,138,0,high,0,car,14.0,14.05,28.63,77.22
2025-07-05 02:15:00,LOT_13,Convention Center Park,280,140,2,low,1,car,14.0,16.45,28.615,77.235
2025-07-05 02:30:00,LOT_03,Tech Park Plaza,300,229,0,low,0,bike,10.0,6.33,28.625,77.21
2025-07-05 02:45:00,LOT_01,Downtown Central Hub,200,121,0,medium,0,car,12.0,12.43,28.6139,77.209
2025-07-05 03:00:00,LOT_08,Cultural Center Lot,120,118,2,high,0,bike,11.0,8.66,28.62,77.19
2025-07-05 03:15:00,LOT_04,Metro Station East,250,206,6,high,0,car,8.0,5.0,28.61,77.225
2025-07-05 03:30:00,LOT_13,Convention Center Park,280,108,1,low,0,truck,14.0,11.51,28.615,77.235
2025-07-05 03:45:00,LOT_08,Cultural Center Lot,120,35,1,medium,1,truck,11.0,14.95,28.62,77.19
2025-07-05 04:00:00,LOT_09,Stadium Arena Parking,500,125,1,low,0,truck,16.0,15.41,28.635,77.24
2025-07-05 04:15:00,LOT_03,Tech Park Plaza,300,226,0,medium,0,bike,10.0,7.28,28.625,77.21
2025-07-05 04:30:00,LOT_14,Suburban Commuter Lot,210,191,2,medium,0,truck,6.0,6.46,28.57,77.21
2025-07-05 04:45:00,LOT_14,Suburban Commuter Lot,210,63,0,medium,0,car,6.0,5.0,28.57,77.21
2025-07-05 05:00:00,LOT_05,Shopping Mall Complex,400,176,1,high,0,bike,14.0,14.93,28.63,77.22
2025-07-05 05:15:00,LOT_02,Financial District North,150,24,0,medium,0,car,15.0,15.47,28.618,77.214
2025-07-05 05:30:00,LOT_07,University Campus South,220,74,0,medium,0,car,7.0,5.55,28.595,77.195
2025-07-05 05:45:00,LOT_07,University Campus South,220,145,0,low,0,car,7.0,11.51,28.595,77.195
2025-07-05 06:00:00,LOT_01,Downtown Central Hub,200,59,1,low,0,car,12.0,14.94,28.6139,77.209
2025-07-05 06:15:00,LOT_03,Tech Park Plaza,300,220,0,low,0,bike,10.0,11.55,28.625,77.21
2025-07-05 06:30:00,LOT_12,Old Town Market Sq,100,84,2,low,1,bike,13.0,14.51,28.64,77.205
2025-07-05 06:45:00,LOT_10,Harbor Bay Terminal,160,82,0,low,0,car,10.0,9.1,28.59,77.23
2025-07-05 07:00:00,LOT_04,Metro Station East,250,201,3,low,1,car,8.0,5.0,28.61,77.225
2025-07-05 07:15:00,LOT_13,Convention Center Park,280,82,1,low,0,car,14.0,10.97,28.615,77.235
2025-07-05 07:30:00,LOT_01,Downtown Central Hub,200,188,1,low,1,truck,12.0,12.08,28.6139,77.209
2025-07-05 07:45:00,LOT_08,Cultural Center Lot,120,44,0,low,1,truck,11.0,15.94,28.62,77.19
2025-07-05 08:00:00,LOT_09,Stadium Arena Parking,500,208,0,high,0,car,16.0,18.39,28.635,77.24
2025-07-05 08:15:00,LOT_05,Shopping Mall Complex,400,147,1,low,0,car,14.0,10.37,28.63,77.22
2025-07-05 08:30:00,LOT_10,Harbor Bay Terminal,160,114,0,medium,0,car,10.0,7.43,28.59,77.23
2025-07-05 08:45:00,LOT_09,Stadium Arena Parking,500,222,1,low,0,bike,16.0,14.8,28.635,77.24
2025-07-05 09:00:00,LOT_14,Suburban Commuter Lot,210,128,0,medium,0,bike,6.0,8.98,28.57,77.21
2025-07-05 09:15:00,LOT_06,City Hospital Garage,180,72,1,high,0,car,9.0,10.73,28.605,77.2
2025-07-05 09:30:00,LOT_13,Convention Center Park,280,45,0,medium,0,car,14.0,11.29,28.615,77.235
2025-07-05 09:45:00,LOT_13,Convention Center Park,280,174,0,high,0,car,14.0,11.34,28.615,77.235
2025-07-05 10:00:00,LOT_01,Downtown Central Hub,200,86,1,high,0,car,12.0,13.16,28.6139,77.209
2025-07-05 10:15:00,LOT_14,Suburban Commuter Lot,210,204,6,high,1,bike,6.0,7.63,28.57,77.21
2025-07-05 10:30:00,LOT_11,Airport Express Hub,350,45,0,low,0,bike,18.0,20.01,28.58,77.18
2025-07-05 10:45:00,LOT_01,Downtown Central Hub,200,152,2,medium,0,car,12.0,14.22,28.6139,77.209
2025-07-05 11:00:00,LOT_13,Convention Center Park,280,172,0,low,0,car,14.0,12.6,28.615,77.235
2025-07-05 11:15:00,LOT_05,Shopping Mall Complex,400,73,2,medium,1,car,14.0,16.34,28.63,77.22
2025-07-05 11:30:00,LOT_01,Downtown Central Hub,200,90,2,low,0,car,12.0,13.74,28.6139,77.209
2025-07-05 11:45:00,LOT_14,Suburban Commuter Lot,210,154,1,low,0,car,6.0,7.14,28.57,77.21
2025-07-05 12:00:00,LOT_02,Financial District North,150,99,0,medium,1,bike,15.0,16.75,28.618,77.214
2025-07-05 12:15:00,LOT_12,Old Town Market Sq,100,61,0,medium,1,car,13.0,16.47,28.64,77.205
2025-07-05 12:30:00,LOT_03,Tech Park Plaza,300,213,0,medium,1,car,10.0,8.38,28.625,77.21
2025-07-05 12:45:00,LOT_13,Convention Center Park,280,136,2,medium,0,bike,14.0,14.65,28.615,77.235
2025-07-05 13:00:00,LOT_02,Financial District North,150,112,0,medium,0,truck,15.0,11.19,28.618,77.214
2025-07-05 13:15:00,LOT_05,Shopping Mall Complex,400,345,2,medium,0,car,14.0,13.62,28.63,77.22
2025-07-05 13:30:00,LOT_06,City Hospital Garage,180,97,2,medium,0,bike,9.0,12.47,28.605,77.2
2025-07-05 13:45:00,LOT_10,Harbor Bay Terminal,160,131,0,high,1,car,10.0,6.68,28.59,77.23
2025-07-05 14:00:00,LOT_12,Old Town Market Sq,100,63,0,medium,0,bike,13.0,13.08,28.64,77.205
2025-07-05 14:15:00,LOT_01,Downtown Central Hub,200,38,2,medium,1,car,12.0,10.47,28.6139,77.209
2025-07-05 14:30:00,LOT_11,Airport Express Hub,350,126,0,low,1,car,18.0,17.79,28.58,77.18
2025-07-05 14:45:00,LOT_09,Stadium Arena Parking,500,70,2,high,0,car,16.0,12.79,28.635,77.24
2025-07-05 15:00:00,LOT_03,Tech Park Plaza,300,119,2,high,1,car,10.0,8.63,28.625,77.21
2025-07-05 15:15:00,LOT_03,Tech Park Plaza,300,81,0,low,0,car,10.0,13.12,28.625,77.21
2025-07-05 15:30:00,LOT_07,University Campus South,220,199,3,high,0,truck,7.0,8.38,28.595,77.195
2025-07-05 15:45:00,LOT_03,Tech Park Plaza,300,104,2,medium,0,car,10.0,11.81,28.625,77.21
2025-07-05 16:00:00,LOT_08,Cultural Center Lot,120,66,0,high,0,truck,11.0,12.43,28.62,77.19
2025-07-05 16:15:00,LOT_06,City Hospital Garage,180,120,0,medium,0,car,9.0,10.05,28.605,77.2
2025-07-05 16:30:00,LOT_04,Metro Station East,250,156,0,low,0,car,8.0,7.67,28.61,77.225
2025-07-05 16:45:00,LOT_08,Cultural Center Lot,120,51,2,medium,0,car,11.0,9.77,28.62,77.19
2025-07-05 17:00:00,LOT_13,Convention Center Park,280,168,0,medium,1,car,14.0,12.74,28.615,77.235
2025-07-05 17:15:00,LOT_10,Harbor Bay Terminal,160,90,1,high,1,car,10.0,11.42,28.59,77.23
2025-07-05 17:30:00,LOT_02,Financial District North,150,90,0,low,1,car,15.0,14.83,28.618,77.214
2025-07-05 17:45:00,LOT_12,Old Town Market Sq,100,19,1,low,0,car,13.0,15.49,28.64,77.205
2025-07-05 18:00:00,LOT_12,Old Town Market Sq,100,58,0,high,0,car,13.0,14.21,28.64,77.205
2025-07-05 18:15:00,LOT_14,Suburban Commuter Lot,210,59,0,high,0,car,6.0,10.28,28.57,77.21
2025-07-05 18:30:00,LOT_09,Stadium Arena Parking,500,370,0,low,0,car,16.0,18.03,28.635,77.24
2025-07-05 18:45:00,LOT_13,Convention Center Park,280,165,0,low,1,car,14.0,17.63,28.615,77.235
2025-07-05 19:00:00,LOT_06,City Hospital Garage,180,160,2,high,0,bike,9.0,7.63,28.605,77.2
2025-07-05 19:15:00,LOT_13,Convention Center Park,280,236,1,high,0,truck,14.0,14.01,28.615,77.235
2025-07-05 19:30:00,LOT_02,Financial District North,150,36,0,medium,1,bike,15.0,14.3,28.618,77.214
2025-07-05 19:45:00,LOT_09,Stadium Arena Parking,500,209,1,medium,0,car,16.0,13.4,28.635,77.24
2025-07-05 20:00:00,LOT_06,City Hospital Garage,180,89,2,low,1,bike,9.0,6.29,28.605,77.2
2025-07-05 20:15:00,LOT_11,Airport Express Hub,350,332,6,high,0,car,18.0,19.33,28.58,77.18
2025-07-05 20:30:00,LOT_14,Suburban Commuter Lot,210,147,0,high,0,car,6.0,6.44,28.57,77.21
2025-07-05 20:45:00,LOT_07,University Campus South,220,186,4,high,0,car,7.0,9.12,28.595,77.195
2025-07-05 21:00:00,LOT_09,Stadium Arena Parking,500,136,0,medium,0,car,16.0,16.28,28.635,77.24
2025-07-05 21:15:00,LOT_06,City Hospital Garage,180,162,3,high,0,car,9.0,5.85,28.605,77.2
2025-07-05 21:30:00,LOT_09,Stadium Arena Parking,500,350,0,medium,0,car,16.0,18.55,28.635,77.24
2025-07-05 21:45:00,LOT_04,Metro Station East,250,162,0,high,0,car,8.0,5.0,28.61,77.225
2025-07-05 22:00:00,LOT_11,Airport Express Hub,350,104,1,high,0,truck,18.0,18.82,28.58,77.18
2025-07-05 22:15:00,LOT_11,Airport Express Hub,350,240,0,low,0,car,18.0,15.71,28.58,77.18
2025-07-05 22:30:00,LOT_11,Airport Express Hub,350,173,2,high,0,truck,18.0,20.15,28.58,77.18
2025-07-05 22:45:00,LOT_01,Downtown Central Hub,200,199,4,low,0,car,12.0,12.65,28.6139,77.209
2025-07-05 23:00:00,LOT_11,Airport Express Hub,350,73,2,medium,0,truck,18.0,21.11,28.58,77.18
2025-07-05 23:15:00,LOT_07,University Campus South,220,137,0,high,0,bike,7.0,10.06,28.595,77.195
2025-07-05 23:30:00,LOT_11,Airport Express Hub,350,99,2,medium,0,bike,18.0,17.77,28.58,77.18
2025-07-05 23:45:00,LOT_04,Metro Station East,250,131,2,medium,0,bike,8.0,6.86,28.61,77.225
2025-07-06 00:00:00,LOT_02,Financial District North,150,52,2,low,0,bike,15.0,15.48,28.618,77.214
2025-07-06 00:15:00,LOT_07,University Campus South,220,57,1,medium,0,car,7.0,5.77,28.595,77.195
2025-07-06 00:30:00,LOT_10,Harbor Bay Terminal,160,84,0,medium,0,car,10.0,9.53,28.59,77.23
2025-07-06 00:45:00,LOT_07,University Campus South,220,64,0,medium,0,car,7.0,10.19,28.595,77.195
2025-07-06 01:00:00,LOT_04,Metro Station East,250,53,1,low,0,bike,8.0,8.67,28.61,77.225
2025-07-06 01:15:00,LOT_04,Metro Station East,250,180,1,low,0,car,8.0,11.64,28.61,77.225
